iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
DEU;Europe;Germany;2020-04-13;130072,0;2218,0;3814,0;3194,0;172,0;197,714;1550,313;26,436;45,459;38,069;2,05;2,357;0,81;2719,0;32,407;3384,0;40,334;;;;;;;;;53921,0;0,643;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-14;131359,0;1287,0;3385,143;3294,0;100,0;182,571;1565,653;15,34;40,347;39,261;1,192;2,176;0,78;2722,0;32,443;;;;;;;;;;;53029,0;0,632;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-15;134753,0;3394,0;3065,286;3804,0;510,0;207,857;1606,105;40,453;36,535;45,339;6,079;2,477;0,76;2735,0;32,598;;;;;;;;;;;52137,0;0,621;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-16;137698,0;2945,0;2788,143;4052,0;248,0;206,429;1641,207;35,101;33,232;48,295;2,956;2,46;0,75;2810,0;33,492;;;;;;;;;;;51245,0;0,611;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-17;141397,0;3699,0;2746,571;4352,0;300,0;226,429;1685,294;44,088;32,736;51,871;3,576;2,699;0,74;2879,0;34,314;;;;;;;;;;;50353,0;0,6;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-18;143342,0;1945,0;2633,429;4459,0;107,0;246,143;1708,477;23,182;31,388;53,146;1,275;2,934;0,74;2928,0;34,898;;;;;;;;;;;49461,0;0,59;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-19;145184,0;1842,0;2475,714;4586,0;127,0;223,429;1730,431;21,955;29,508;54,66;1,514;2,663;0,73;2870,0;34,207;;;;;2169,978;25,864;;2022747,0;24,109;;48569,0;0,579;0,067;14,9;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-12330,0;-3,8;7,36;-146,959842454281
DEU;Europe;Germany;2020-04-20;147065,0;1881,0;2427,571;4862,0;276,0;238,286;1752,851;22,419;28,934;57,95;3,29;2,84;0,72;2900,0;34,565;2240,0;26,698;;;;;;;;;49052,0;0,585;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-21;148291,0;1226,0;2418,857;5033,0;171,0;248,429;1767,463;14,613;28,83;59,988;2,038;2,961;0,71;2855,0;34,028;;;;;;;;;;;49535,0;0,59;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-22;150648,0;2357,0;2270,714;5279,0;246,0;210,714;1795,556;28,093;27,064;62,92;2,932;2,511;0,7;2739,0;32,646;;;;;;;;;;;50019,0;0,596;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-23;153129,0;2481,0;2204,429;5575,0;296,0;217,571;1825,127;29,571;26,274;66,448;3,528;2,593;0,69;2720,0;32,419;;;;;;;;;;;50502,0;0,602;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-24;154999,0;1870,0;1943,143;5760,0;185,0;201,143;1847,415;22,288;23,16;68,653;2,205;2,397;0,68;2644,0;31,514;;;;;;;;;;;50985,0;0,608;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-25;156513,0;1514,0;1881,571;5877,0;117,0;202,571;1865,46;18,045;22,426;70,047;1,395;2,414;0,68;2538,0;30,25;;;;;;;;;;;51468,0;0,613;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-26;157770,0;1257,0;1798,0;5976,0;99,0;198,571;1880,442;14,982;21,43;71,227;1,18;2,367;0,68;2524,0;30,083;;;;;1530,384;18,24;;2386406,0;28,443;;51951,0;0,619;0,05;20,0;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-11659,9;-3,4;3,75;-138,972998137281
DEU;Europe;Germany;2020-04-27;158758,0;988,0;1670,429;6126,0;150,0;180,571;1892,218;11,776;19,91;73,015;1,788;2,152;0,67;2466,0;29,392;1362,0;16,234;;;;;;;;;51219,0;0,61;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-28;159912,0;1154,0;1660,143;6314,0;188,0;183,0;1905,973;13,754;19,787;75,256;2,241;2,181;0,67;2391,0;28,498;;;;;;;;;;;50488,0;0,602;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-29;161539,0;1627,0;1555,857;6467,0;153,0;169,714;1925,365;19,392;18,544;77,079;1,824;2,023;0,66;2310,0;27,533;;;;;;;;;;;49756,0;0,593;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-04-30;163009,0;1470,0;1411,429;6623,0;156,0;149,714;1942,885;17,521;16,823;78,939;1,859;1,784;0,65;2235,0;26,639;;;;;;;;;;;49024,0;0,584;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-01;164077,0;1068,0;1296,857;6736,0;113,0;139,429;1955,615;12,729;15,457;80,286;1,347;1,662;0,65;2118,0;25,244;;;;;;;;;;;48292,0;0,576;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-02;164967,0;890,0;1207,714;6812,0;76,0;133,571;1966,223;10,608;14,395;81,191;0,906;1,592;0,65;2046,0;24,386;;;;;;;;;;;47560,0;0,567;;;tests performed;;;;;;;;;;;;76,85;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-03;165664,0;697,0;1127,714;6866,0;54,0;127,143;1974,53;8,307;13,441;81,835;0,644;1,515;0,66;2011,0;23,969;;;;;1009,832;12,036;;2714205,0;32,35;;46828,0;0,558;0,038;26,3;tests performed;;;;;;;;;;;;75,46;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-11163,0;-3,1;2,85;-133,050504567489
DEU;Europe;Germany;2020-05-04;166152,0;488,0;1056,286;6993,0;127,0;123,857;1980,346;5,816;12,59;83,349;1,514;1,476;0,67;1976,0;23,552;1081,0;12,884;;;;;;;;;48009,0;0,572;;;tests performed;;;;;;;;;;;;71,76;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-05;167007,0;855,0;1013,571;6993,0;0,0;97,0;1990,537;10,191;12,081;83,349;0,0;1,156;0,68;1903,0;22,682;;;;;;;;;;;49189,0;0,586;;;tests performed;;;;;;;;;;;;71,76;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-06;168162,0;1155,0;946,143;7275,0;282,0;115,429;2004,303;13,766;11,277;86,71;3,361;1,376;0,69;1820,0;21,692;;;;;;;;;;;50370,0;0,6;;;tests performed;;;;;;;;;;;;66,2;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-07;169430,0;1268,0;917,286;7392,0;117,0;109,857;2019,417;15,113;10,933;88,104;1,395;1,309;0,69;1763,0;21,013;;;;;;;;;;;51550,0;0,614;;;tests performed;;;;;;;;;;;;64,35;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-08;170588,0;1158,0;930,143;7510,0;118,0;110,571;2033,219;13,802;11,086;89,511;1,406;1,318;0,7;1659,0;19,773;;;;;;;;;;;52730,0;0,628;;;tests performed;;;;;;;;;;;;64,35;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-09;171324,0;736,0;908,143;7549,0;39,0;105,286;2041,991;8,772;10,824;89,976;0,465;1,255;0,7;1594,0;18,999;;;;;;;;;;;53911,0;0,643;;;tests performed;;;;;;;;;;;;64,35;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-10;171879,0;555,0;887,857;7569,0;20,0;100,429;2048,606;6,615;10,582;90,214;0,238;1,197;0,71;1603,0;19,106;;;;;758,635;9,042;;3099843,0;36,947;;55091,0;0,657;0,026;38,5;tests performed;;;;;;;;;;;;64,35;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-11208,1;-2,97;-0,25;-133,588046245891
DEU;Europe;Germany;2020-05-11;172576,0;697,0;917,714;7661,0;92,0;95,429;2056,913;8,307;10,938;91,311;1,097;1,137;0,71;1587,0;18,915;762,0;9,082;;;;;;;;;56031,0;0,668;;;tests performed;;;;;;;;;;;;64,35;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-12;173171,0;595,0;880,571;7738,0;77,0;106,429;2064,005;7,092;10,495;92,228;0,918;1,269;0,71;1496,0;17,831;;;;;;;;;;;56970,0;0,679;;;tests performed;;;;;;;;;;;;64,35;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-13;174098,0;927,0;848,0;7861,0;123,0;83,714;2075,054;11,049;10,107;93,694;1,466;0,998;0,71;1384,0;16,496;;;;;;;;;;;57910,0;0,69;;;tests performed;;;;;;;;;;;;64,35;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-14;174478,0;380,0;721,143;7884,0;23,0;70,286;2079,583;4,529;8,595;93,968;0,274;0,838;0,7;1316,0;15,685;;;;;;;;;;;58850,0;0,701;;;tests performed;;;;;;;;;;;;64,35;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-15;175233,0;755,0;663,571;7897,0;13,0;55,286;2088,582;8,999;7,909;94,123;0,155;0,659;0,72;1232,0;14,684;;;;;;;;;;;59790,0;0,713;;;tests performed;;;;;;;;;;;;64,35;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-16;175752,0;519,0;632,571;7938,0;41,0;55,571;2094,768;6,186;7,54;94,612;0,489;0,662;0,74;1173,0;13,981;;;;;;;;;;;60729,0;0,724;;;tests performed;;;;;;;;;;;;61,57;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-17;176369,0;617,0;641,429;7962,0;24,0;56,143;2102,122;7,354;7,645;94,898;0,286;0,669;0,76;1125,0;13,409;;;;;488,27;5,82;;3531525,0;42,092;;61669,0;0,735;0,017;58,8;tests performed;;;;;;;;;;;;61,57;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-11468,6;-2,9;-1,51;-136,692915585659
DEU;Europe;Germany;2020-05-18;176551,0;182,0;567,857;8003,0;41,0;48,857;2104,291;2,169;6,768;95,387;0,489;0,582;0,77;1122,0;13,373;513,0;6,114;;;;;;;;;60134,0;0,717;;;tests performed;;;;;;;;;;;;61,57;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-19;177778,0;1227,0;658,143;8081,0;78,0;49,0;2118,915;14,624;7,844;96,317;0,93;0,584;0,79;1087,0;12,956;;;;;;;;;;;58600,0;0,698;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-20;178473,0;695,0;625,0;8144,0;63,0;40,429;2127,199;8,284;7,449;97,067;0,751;0,482;0,77;1019,0;12,145;;;;;;;;;;;57065,0;0,68;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-21;179021,0;548,0;649,0;8203,0;59,0;45,571;2133,731;6,532;7,735;97,771;0,703;0,543;0,76;999,0;11,907;;;;;;;;;;;55531,0;0,662;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-22;179710,0;689,0;639,571;8228,0;25,0;47,286;2141,943;8,212;7,623;98,069;0,298;0,564;0,75;971,0;11,573;;;;;;;;;;;53996,0;0,644;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-23;179986,0;276,0;604,857;8261,0;33,0;46,143;2145,232;3,29;7,209;98,462;0,393;0,55;0,75;928,0;11,061;;;;;;;;;;;52462,0;0,625;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-24;180328,0;342,0;565,571;8283,0;22,0;45,857;2149,309;4,076;6,741;98,724;0,262;0,547;0,76;896,0;10,679;;;;;374,273;4,461;;3888014,0;46,341;;50927,0;0,607;0,015;66,7;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-11256,1;-2,73;1,25;-134,160152688535
DEU;Europe;Germany;2020-05-25;180600,0;272,0;578,429;8309,0;26,0;43,714;2152,55;3,242;6,894;99,034;0,31;0,521;0,76;883,0;10,524;422,0;5,03;;;;;;;;;51980,0;0,62;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-26;181200,0;600,0;488,857;8372,0;63,0;41,571;2159,702;7,151;5,827;99,785;0,751;0,495;0,77;810,0;9,654;;;;;;;;;;;53033,0;0,632;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-27;181524,0;324,0;435,857;8428,0;56,0;40,571;2163,564;3,862;5,195;100,452;0,667;0,484;0,77;749,0;8,927;;;;;;;;;;;54086,0;0,645;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-28;182196,0;672,0;453,571;8470,0;42,0;38,143;2171,573;8,009;5,406;100,953;0,501;0,455;0,78;723,0;8,617;;;;;;;;;;;55138,0;0,657;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-29;182922,0;726,0;458,857;8504,0;34,0;39,429;2180,226;8,653;5,469;101,358;0,405;0,47;0,78;722,0;8,605;;;;;;;;;;;56191,0;0,67;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-30;183189,0;267,0;457,571;8530,0;26,0;38,429;2183,408;3,182;5,454;101,668;0,31;0,458;0,77;711,0;8,474;;;;;;;;;;;57244,0;0,682;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-05-31;183410,0;221,0;440,286;8540,0;10,0;36,714;2186,043;2,634;5,248;101,787;0,119;0,438;0,77;697,0;8,307;;;;;311,726;3,715;;4296092,0;51,205;;58297,0;0,695;0,011;90,9;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-11580,2;-2,7;-1,9;-138,023063064807
DEU;Europe;Germany;2020-06-01;183594,0;184,0;427,714;8555,0;15,0;35,143;2188,236;2,193;5,098;101,966;0,179;0,419;0,77;696,0;8,296;307,0;3,659;;;;;;;;;56955,0;0,679;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-02;183879,0;285,0;382,714;8563,0;8,0;27,286;2191,633;3,397;4,562;102,061;0,095;0,325;0,78;691,0;8,236;;;;;;;;;;;55613,0;0,663;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-03;184121,0;242,0;371,0;8602,0;39,0;24,857;2194,517;2,884;4,422;102,526;0,465;0,296;0,8;631,0;7,521;;;;;;;;;;;54271,0;0,647;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-04;184472,0;351,0;325,143;8635,0;33,0;23,571;2198,7;4,184;3,875;102,92;0,393;0,281;0,82;595,0;7,092;;;;;;;;;;;52930,0;0,631;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-05;184924,0;452,0;286,0;8658,0;23,0;22,0;2204,088;5,387;3,409;103,194;0,274;0,262;0,85;584,0;6,961;;;;;;;;;;;51588,0;0,615;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-06;185450,0;526,0;323,0;8673,0;15,0;20,429;2210,357;6,269;3,85;103,372;0,179;0,243;0,88;561,0;6,686;;;;;;;;;;;50246,0;0,599;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-07;185750,0;300,0;334,286;8685,0;12,0;20,714;2213,933;3,576;3,984;103,516;0,143;0,247;0,88;566,0;6,746;;;;;233,038;2,778;;4638420,0;55,285;;48904,0;0,583;0,009;111,1;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-11262,1;-2,53;1,88;-134,231665993866
DEU;Europe;Germany;2020-06-08;186109,0;359,0;359,286;8695,0;10,0;20,0;2218,212;4,279;4,282;103,635;0,119;0,238;0,89;543,0;6,472;291,0;3,468;;;;;;;;;48611,0;0,579;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-09;186506,0;397,0;375,286;8736,0;41,0;24,714;2222,943;4,732;4,473;104,123;0,489;0,295;0,88;516,0;6,15;;;;;;;;;;;48318,0;0,576;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-10;186522,0;16,0;343,0;8752,0;16,0;21,429;2223,134;0,191;4,088;104,314;0,191;0,255;0,88;483,0;5,757;;;;;;;;;;;48026,0;0,572;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-11;186691,0;169,0;317,0;8772,0;20,0;19,571;2225,148;2,014;3,778;104,552;0,238;0,233;0,9;452,0;5,387;;;;;;;;;;;47733,0;0,569;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-12;187226,0;535,0;328,857;8783,0;11,0;17,857;2231,525;6,377;3,92;104,684;0,131;0,213;0,95;450,0;5,363;;;;;;;;;;;47440,0;0,565;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-13;187267,0;41,0;259,571;8793,0;10,0;17,143;2232,014;0,489;3,094;104,803;0,119;0,204;0,99;441,0;5,256;;;;;;;;;;;47147,0;0,562;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-14;187518,0;251,0;252,571;8801,0;8,0;16,571;2235,005;2,992;3,01;104,898;0,095;0,198;1,04;438,0;5,22;;;;;285,497;3,403;;4966400,0;59,194;;46854,0;0,558;0,009;111,1;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;-11108,0;-2,4;0,94;-132,394965935293
DEU;Europe;Germany;2020-06-15;187682,0;164,0;224,714;8807,0;6,0;16,0;2236,96;1,955;2,678;104,97;0,072;0,191;1,1;434,0;5,173;324,0;3,862;;;;;;;;;48015,0;0,572;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-16;188252,0;570,0;249,429;8820,0;13,0;12,0;2243,754;6,794;2,973;105,125;0,155;0,143;1,17;421,0;5,018;;;;;;;;;;;49175,0;0,586;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-17;188604,0;352,0;297,429;8851,0;31,0;14,143;2247,949;4,195;3,545;105,494;0,369;0,169;1,21;407,0;4,851;;;;;;;;;;;50335,0;0,6;;;tests performed;;;;;;;;;;;;59,72;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-18;189817,0;1213,0;446,571;8875,0;24,0;14,714;2262,407;14,458;5,323;105,78;0,286;0,175;1,25;394,0;4,696;;;;;;;;;;;51495,0;0,614;;;tests performed;;;;;;;;;;;;63,43;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-19;190299,0;482,0;439,0;8887,0;12,0;14,857;2268,152;5,745;5,232;105,923;0,143;0,177;1,22;374,0;4,458;;;;;;;;;;;52656,0;0,628;;;tests performed;;;;;;;;;;;;63,43;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2020-06-20;190670,0;371,0;486,143;8895,0;8,0;14,571;2272,574;4,422;5,794;106,018;0,095;0,174;1,2;359,0;4,279;;;;;;;;;;;53816,0;0,641;;;tests performed;;;;;;;;;;;;63,43;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
